epoch,index,true,pred
6,109,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,110,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,111,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
6,112,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,113,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
6,114,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,115,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,116,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,118,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,119,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
6,123,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,125,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,127,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,128,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
6,129,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6,131,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,133,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,134,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,135,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
6,137,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,139,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,140,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,141,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,142,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,143,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,144,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,145,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,146,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
6,147,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,148,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
6,149,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,150,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
6,151,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,153,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,155,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,156,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,157,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,158,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,161,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
6,162,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,163,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,164,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,165,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,166,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,167,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
6,168,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,171,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
6,172,"[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,175,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,177,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
6,179,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,180,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
6,181,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,182,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,183,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
6,184,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,186,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
6,187,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,188,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,191,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,192,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,193,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
6,195,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,197,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
6,199,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,200,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
6,201,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,203,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,205,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,206,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,207,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,208,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
6,209,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,210,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,212,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,213,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,217,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
6,218,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,219,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,220,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
6,221,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,222,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,223,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,224,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
6,225,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,226,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,228,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,233,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
6,234,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
6,235,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,236,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
6,237,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
6,238,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6,239,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,240,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,241,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
6,242,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,243,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
6,244,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,245,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,247,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,248,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,250,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
6,251,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,252,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
6,253,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,255,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,257,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,258,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,260,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,261,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,262,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,265,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,267,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,268,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
6,269,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,270,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,271,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
6,272,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
6,275,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,276,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,277,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,279,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,282,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,283,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,285,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,286,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
6,287,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,289,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,290,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,291,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
6,292,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,295,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,296,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,297,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,301,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,302,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
6,303,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,304,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
6,306,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,307,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
6,308,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,309,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,310,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
6,314,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,316,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,317,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
6,318,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,319,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,320,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,322,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
6,323,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
6,326,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,327,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
6,328,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
6,329,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
6,332,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,335,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6,336,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
6,338,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]"
6,342,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
6,343,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
7,0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
7,1,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
7,4,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
7,5,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
7,8,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
7,10,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
7,12,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]"
7,13,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
7,15,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]"
7,16,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
7,18,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
7,19,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
7,20,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
7,25,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
7,26,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
7,27,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
7,28,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
